date,users, sessionLength,event_count
2019-04-03 18:00:00,162,314,193
2019-04-03 19:00:00,92,198,105
2019-04-03 20:00:00,62,261,68
2019-04-03 21:00:00,42,370,42
2019-04-03 22:00:00,37,171,39
2019-04-03 23:00:00,65,252,71
2019-04-04 00:00:00,120,306,128
2019-04-04 01:00:00,157,247,170
2019-04-04 02:00:00,238,102,259
2019-04-04 03:00:00,218,110,236
2019-04-04 04:00:00,253,224,300
2019-04-04 05:00:00,292,207,354
2019-04-04 06:00:00,331,205,385
2019-04-04 07:00:00,318,259,366
2019-04-04 08:00:00,375,219,412
2019-04-04 09:00:00,329,284,377
2019-04-04 10:00:00,332,252,381
2019-04-04 11:00:00,303,212,353
2019-04-04 12:00:00,311,247,357
2019-04-04 13:00:00,332,221,376
2019-04-04 14:00:00,363,214,392
2019-04-04 15:00:00,321,99,361
2019-04-04 16:00:00,324,269,358
2019-04-04 17:00:00,196,339,226
2019-04-04 18:00:00,109,207,121
2019-04-04 19:00:00,71,-65,72
2019-04-04 20:00:00,47,333,47
2019-04-04 21:00:00,43,243,47
2019-04-04 22:00:00,48,421,49
2019-04-04 23:00:00,58,326,61
2019-04-05 00:00:00,83,242,87
2019-04-05 01:00:00,168,224,176
2019-04-05 02:00:00,203,347,217
2019-04-05 03:00:00,239,271,259
2019-04-05 04:00:00,229,238,256
2019-04-05 05:00:00,272,207,318
2019-04-05 06:00:00,365,446,417
2019-04-05 07:00:00,338,246,387
2019-04-05 08:00:00,371,202,421
2019-04-05 09:00:00,333,300,383
2019-04-05 10:00:00,344,214,377
2019-04-05 11:00:00,318,236,370
2019-04-05 12:00:00,277,127,308
2019-04-05 13:00:00,312,257,354
2019-04-05 14:00:00,370,179,407
2019-04-05 15:00:00,277,-8,303
2019-04-05 16:00:00,296,237,327
2019-04-05 17:00:00,236,243,255
2019-04-05 18:00:00,157,290,166
2019-04-05 19:00:00,89,285,95
2019-04-05 20:00:00,54,324,58
2019-04-05 21:00:00,43,334,46
2019-04-05 22:00:00,40,259,42
2019-04-05 23:00:00,73,219,77
2019-04-06 00:00:00,125,317,132
2019-04-06 01:00:00,153,254,161
2019-04-06 02:00:00,264,183,292
2019-04-06 03:00:00,238,224,252
2019-04-06 04:00:00,253,209,271
2019-04-06 05:00:00,314,230,330
2019-04-06 06:00:00,363,211,410
2019-04-06 07:00:00,378,227,411
2019-04-06 08:00:00,304,152,322
2019-04-06 09:00:00,289,250,318
2019-04-06 10:00:00,369,269,390
2019-04-06 11:00:00,290,220,303
2019-04-06 12:00:00,291,267,326
2019-04-06 13:00:00,323,217,355
2019-04-06 14:00:00,366,275,398
2019-04-06 15:00:00,325,329,353
2019-04-06 16:00:00,289,240,323
2019-04-06 17:00:00,204,282,227
2019-04-06 18:00:00,152,198,171
2019-04-06 19:00:00,78,274,88
2019-04-06 20:00:00,49,274,49
2019-04-06 21:00:00,37,186,39
2019-04-06 22:00:00,43,262,47
2019-04-06 23:00:00,59,254,71
2019-04-07 00:00:00,81,333,92
2019-04-07 01:00:00,148,236,157
2019-04-07 02:00:00,251,239,274
2019-04-07 03:00:00,228,220,245
2019-04-07 04:00:00,238,163,265
2019-04-07 05:00:00,295,182,322
2019-04-07 06:00:00,362,184,391
2019-04-07 07:00:00,343,195,388
2019-04-07 08:00:00,346,241,375
2019-04-07 09:00:00,350,240,380
2019-04-07 10:00:00,319,175,345
2019-04-07 11:00:00,280,187,304
2019-04-07 12:00:00,240,323,260
2019-04-07 13:00:00,288,305,317
2019-04-07 14:00:00,361,154,393
2019-04-07 15:00:00,305,276,337
2019-04-07 16:00:00,325,228,358
2019-04-07 17:00:00,202,269,220
2019-04-07 18:00:00,154,301,170
2019-04-07 19:00:00,69,331,72
2019-04-07 20:00:00,46,519,52
2019-04-07 21:00:00,33,322,33
2019-04-07 22:00:00,39,-91,41
2019-04-07 23:00:00,64,103,67
2019-04-08 00:00:00,105,220,112
2019-04-08 01:00:00,160,225,177
2019-04-08 02:00:00,247,249,269
2019-04-08 03:00:00,267,202,284
2019-04-08 04:00:00,249,240,280
2019-04-08 05:00:00,267,184,303
2019-04-08 06:00:00,327,28,371
2019-04-08 07:00:00,400,344,446
2019-04-08 08:00:00,409,236,455
2019-04-08 09:00:00,325,172,383
2019-04-08 10:00:00,360,213,416
2019-04-08 11:00:00,366,273,416
2019-04-08 12:00:00,371,238,402
2019-04-08 13:00:00,368,218,420
2019-04-08 14:00:00,420,243,458
2019-04-08 15:00:00,367,238,395
2019-04-08 16:00:00,312,239,345
2019-04-08 17:00:00,206,274,223
2019-04-08 18:00:00,110,346,119
2019-04-08 19:00:00,61,351,66
2019-04-08 20:00:00,48,278,53
2019-04-08 21:00:00,40,275,40
2019-04-08 22:00:00,36,292,39
2019-04-08 23:00:00,56,236,64
2019-04-09 00:00:00,93,-38,95
2019-04-09 01:00:00,170,303,187
2019-04-09 02:00:00,252,227,267
2019-04-09 03:00:00,252,237,275
2019-04-09 04:00:00,241,257,272
2019-04-09 05:00:00,321,232,363
2019-04-09 06:00:00,377,248,426
2019-04-09 07:00:00,334,236,379
2019-04-09 08:00:00,377,184,439
2019-04-09 09:00:00,322,221,381
2019-04-09 10:00:00,367,131,423
2019-04-09 11:00:00,371,173,404
2019-04-09 12:00:00,416,242,469
2019-04-09 13:00:00,420,208,468
2019-04-09 14:00:00,408,216,443
2019-04-09 15:00:00,370,221,398
2019-04-09 16:00:00,304,215,334
2019-04-09 17:00:00,197,229,208
2019-04-09 18:00:00,134,236,148
2019-04-09 19:00:00,83,244,86
2019-04-09 20:00:00,39,275,40
2019-04-09 21:00:00,45,277,49
2019-04-09 22:00:00,52,235,58
2019-04-09 23:00:00,60,296,67
2019-04-10 00:00:00,88,180,96
2019-04-10 01:00:00,184,247,201
2019-04-10 02:00:00,249,184,269
2019-04-10 03:00:00,227,236,251
2019-04-10 04:00:00,269,120,317
2019-04-10 05:00:00,319,94,354
2019-04-10 06:00:00,361,219,399
2019-04-10 07:00:00,333,248,377
2019-04-10 08:00:00,348,227,386
2019-04-10 09:00:00,360,223,401
2019-04-10 10:00:00,397,171,458
2019-04-10 11:00:00,302,236,331
2019-04-10 12:00:00,317,213,348
2019-04-10 13:00:00,313,265,354
2019-04-10 14:00:00,386,222,432
2019-04-10 15:00:00,344,213,388
2019-04-10 16:00:00,322,225,353
2019-04-10 17:00:00,219,230,247
2019-04-10 18:00:00,167,210,178
2019-04-10 19:00:00,87,237,90
2019-04-10 20:00:00,46,258,50
2019-04-10 21:00:00,47,108,48
2019-04-10 22:00:00,52,224,58
2019-04-10 23:00:00,55,330,57
2019-04-11 00:00:00,115,225,123
2019-04-11 01:00:00,193,254,211
2019-04-11 02:00:00,301,230,329
2019-04-11 03:00:00,258,216,280
2019-04-11 04:00:00,359,199,387
2019-04-11 05:00:00,382,247,418
2019-04-11 06:00:00,420,229,458
2019-04-11 07:00:00,372,226,407
2019-04-11 08:00:00,381,192,433
2019-04-11 09:00:00,418,244,453
2019-04-11 10:00:00,442,180,486
2019-04-11 11:00:00,391,252,423
2019-04-11 12:00:00,372,247,427
2019-04-11 13:00:00,386,231,427
2019-04-11 14:00:00,423,205,466
2019-04-11 15:00:00,377,190,409
2019-04-11 16:00:00,286,206,308
2019-04-11 17:00:00,238,118,261
2019-04-11 18:00:00,125,261,133
2019-04-11 19:00:00,66,335,76
2019-04-11 20:00:00,47,306,52
2019-04-11 21:00:00,53,304,57
2019-04-11 22:00:00,55,313,58
2019-04-11 23:00:00,72,366,78
2019-04-12 00:00:00,103,281,108
2019-04-12 01:00:00,163,226,176
2019-04-12 02:00:00,279,243,303
2019-04-12 03:00:00,284,292,311
2019-04-12 04:00:00,304,-81,334
2019-04-12 05:00:00,393,237,430
2019-04-12 06:00:00,319,209,349
2019-04-12 07:00:00,388,218,421
2019-04-12 08:00:00,342,205,366
2019-04-12 09:00:00,413,257,470
2019-04-12 10:00:00,402,264,459
2019-04-12 11:00:00,364,230,385
2019-04-12 12:00:00,333,223,378
2019-04-12 13:00:00,349,148,386
2019-04-12 14:00:00,350,183,395
2019-04-12 15:00:00,308,269,326
2019-04-12 16:00:00,262,238,279
2019-04-12 17:00:00,183,126,196
2019-04-12 18:00:00,114,222,122
2019-04-12 19:00:00,88,256,94
2019-04-12 20:00:00,69,243,74
2019-04-12 21:00:00,48,243,50
2019-04-12 22:00:00,39,173,39
2019-04-12 23:00:00,60,285,70
2019-04-13 00:00:00,96,179,104
2019-04-13 01:00:00,180,216,187
2019-04-13 02:00:00,224,243,235
2019-04-13 03:00:00,242,132,255
2019-04-13 04:00:00,257,249,272
2019-04-13 05:00:00,297,-64,332
2019-04-13 06:00:00,363,197,410
2019-04-13 07:00:00,377,212,421
2019-04-13 08:00:00,328,228,352
2019-04-13 09:00:00,298,280,337
2019-04-13 10:00:00,369,180,389
2019-04-13 11:00:00,338,302,365
2019-04-13 12:00:00,396,117,418
2019-04-13 13:00:00,308,236,328
2019-04-13 14:00:00,421,242,456
2019-04-13 15:00:00,318,80,348
2019-04-13 16:00:00,299,234,327
2019-04-13 17:00:00,204,250,230
2019-04-13 18:00:00,134,225,144
2019-04-13 19:00:00,89,294,90
2019-04-13 20:00:00,49,395,51
2019-04-13 21:00:00,42,311,43
2019-04-13 22:00:00,41,225,43
2019-04-13 23:00:00,57,179,62
2019-04-14 00:00:00,107,266,112
2019-04-14 01:00:00,152,288,163
2019-04-14 02:00:00,241,209,275
2019-04-14 03:00:00,247,271,279
2019-04-14 04:00:00,208,236,226
2019-04-14 05:00:00,243,247,267
2019-04-14 06:00:00,325,202,360
2019-04-14 07:00:00,297,230,312
2019-04-14 08:00:00,287,236,311
2019-04-14 09:00:00,283,203,301
2019-04-14 10:00:00,377,246,418
2019-04-14 11:00:00,308,238,338
2019-04-14 12:00:00,335,210,354
2019-04-14 13:00:00,362,228,401
2019-04-14 14:00:00,388,213,419
2019-04-14 15:00:00,338,227,382
2019-04-14 16:00:00,324,248,353
2019-04-14 17:00:00,194,361,215
2019-04-14 18:00:00,117,250,123
2019-04-14 19:00:00,78,275,83
2019-04-14 20:00:00,44,296,46
2019-04-14 21:00:00,38,70,38
2019-04-14 22:00:00,47,130,50
2019-04-14 23:00:00,65,213,73
2019-04-15 00:00:00,126,294,135
2019-04-15 01:00:00,183,-364,191
2019-04-15 02:00:00,279,216,300
2019-04-15 03:00:00,267,218,289
2019-04-15 04:00:00,317,240,345
2019-04-15 05:00:00,302,149,327
2019-04-15 06:00:00,414,204,457
2019-04-15 07:00:00,440,183,477
2019-04-15 08:00:00,422,233,468
2019-04-15 09:00:00,394,314,442
2019-04-15 10:00:00,433,246,481
2019-04-15 11:00:00,335,207,379
2019-04-15 12:00:00,273,285,303
2019-04-15 13:00:00,404,244,448
2019-04-15 14:00:00,390,184,434
2019-04-15 15:00:00,334,239,363
2019-04-15 16:00:00,311,291,338
2019-04-15 17:00:00,227,221,240
2019-04-15 18:00:00,167,74,181
2019-04-15 19:00:00,105,232,112
2019-04-15 20:00:00,63,168,67
2019-04-15 21:00:00,56,184,57
2019-04-15 22:00:00,48,136,53
2019-04-15 23:00:00,70,219,73
2019-04-16 00:00:00,123,257,130
2019-04-16 01:00:00,207,290,216
2019-04-16 02:00:00,259,229,292
2019-04-16 03:00:00,259,274,280
2019-04-16 04:00:00,216,208,245
2019-04-16 05:00:00,297,245,316
2019-04-16 06:00:00,380,279,421
2019-04-16 07:00:00,437,206,486
2019-04-16 08:00:00,366,199,399
2019-04-16 09:00:00,394,126,428
2019-04-16 10:00:00,365,222,408
2019-04-16 11:00:00,426,184,467
2019-04-16 12:00:00,380,397,403
2019-04-16 13:00:00,374,289,412
2019-04-16 14:00:00,453,262,492
2019-04-16 15:00:00,399,242,432
2019-04-16 16:00:00,348,188,377
2019-04-16 17:00:00,191,230,211
2019-04-16 18:00:00,107,282,110
2019-04-16 19:00:00,90,324,98
2019-04-16 20:00:00,58,410,83
2019-04-16 21:00:00,41,362,46
2019-04-16 22:00:00,38,215,42
2019-04-16 23:00:00,53,294,55
2019-04-17 00:00:00,105,271,112
2019-04-17 01:00:00,196,271,212
2019-04-17 02:00:00,251,94,279
2019-04-17 03:00:00,270,249,292
2019-04-17 04:00:00,262,232,286
2019-04-17 05:00:00,287,256,315
2019-04-17 06:00:00,355,243,401
2019-04-17 07:00:00,373,193,410
2019-04-17 08:00:00,363,203,407
2019-04-17 09:00:00,364,246,400
2019-04-17 10:00:00,358,215,384
2019-04-17 11:00:00,391,188,425
2019-04-17 12:00:00,356,250,391
2019-04-17 13:00:00,397,234,440
2019-04-17 14:00:00,408,237,449
2019-04-17 15:00:00,354,92,380
2019-04-17 16:00:00,307,257,338
2019-04-17 17:00:00,240,232,260
2019-04-17 18:00:00,135,237,141
2019-04-17 19:00:00,121,251,136
2019-04-17 20:00:00,47,253,49
2019-04-17 21:00:00,46,276,51
2019-04-17 22:00:00,51,281,62
2019-04-17 23:00:00,67,254,71
2019-04-18 00:00:00,123,88,127
2019-04-18 01:00:00,205,247,222
2019-04-18 02:00:00,313,196,334
2019-04-18 03:00:00,291,241,320
2019-04-18 04:00:00,281,235,298
2019-04-18 05:00:00,341,261,372
2019-04-18 06:00:00,424,-648,475
2019-04-18 07:00:00,360,214,403
2019-04-18 08:00:00,352,243,380
2019-04-18 09:00:00,397,209,443
2019-04-18 10:00:00,382,258,409
2019-04-18 11:00:00,359,262,391
2019-04-18 12:00:00,338,235,375
2019-04-18 13:00:00,361,239,397
2019-04-18 14:00:00,436,219,470
2019-04-18 15:00:00,386,94,427
2019-04-18 16:00:00,305,295,335
2019-04-18 17:00:00,196,298,215
2019-04-18 18:00:00,145,231,152
2019-04-18 19:00:00,79,306,81
2019-04-18 20:00:00,50,264,55
2019-04-18 21:00:00,45,237,47
2019-04-18 22:00:00,34,211,35
2019-04-18 23:00:00,64,291,75
2019-04-19 00:00:00,106,140,109
2019-04-19 01:00:00,181,268,198
2019-04-19 02:00:00,222,236,244
2019-04-19 03:00:00,211,163,246
2019-04-19 04:00:00,358,212,382
2019-04-19 05:00:00,358,52,393
2019-04-19 06:00:00,424,753,466
2019-04-19 07:00:00,358,198,394
2019-04-19 08:00:00,327,221,350
2019-04-19 09:00:00,320,276,356
2019-04-19 10:00:00,405,247,453
2019-04-19 11:00:00,351,234,385
2019-04-19 12:00:00,312,220,333
2019-04-19 13:00:00,323,243,355
2019-04-19 14:00:00,440,255,475
2019-04-19 15:00:00,355,239,388
2019-04-19 16:00:00,270,269,291
2019-04-19 17:00:00,226,-86,243
2019-04-19 18:00:00,139,300,147
2019-04-19 19:00:00,83,297,88
2019-04-19 20:00:00,60,-161,63
2019-04-19 21:00:00,45,256,47
2019-04-19 22:00:00,30,291,34
2019-04-19 23:00:00,54,207,54
2019-04-20 00:00:00,126,266,130
2019-04-20 01:00:00,165,251,169
2019-04-20 02:00:00,261,226,283
2019-04-20 03:00:00,245,255,267
2019-04-20 04:00:00,230,203,246
2019-04-20 05:00:00,308,247,354
2019-04-20 06:00:00,406,211,437
2019-04-20 07:00:00,327,215,348
2019-04-20 08:00:00,394,226,437
2019-04-20 09:00:00,323,264,347
2019-04-20 10:00:00,372,245,403
2019-04-20 11:00:00,344,225,375
2019-04-20 12:00:00,292,229,320
2019-04-20 13:00:00,334,271,376
2019-04-20 14:00:00,403,255,444
2019-04-20 15:00:00,319,252,351
2019-04-20 16:00:00,270,45,291
2019-04-20 17:00:00,199,213,214
2019-04-20 18:00:00,111,281,117
2019-04-20 19:00:00,60,271,63
2019-04-20 20:00:00,55,284,62
2019-04-20 21:00:00,44,320,46
2019-04-20 22:00:00,43,328,49
2019-04-20 23:00:00,52,243,56
2019-04-21 00:00:00,99,218,108
2019-04-21 01:00:00,140,163,153
2019-04-21 02:00:00,257,235,274
2019-04-21 03:00:00,248,254,273
2019-04-21 04:00:00,266,167,295
2019-04-21 05:00:00,376,199,406
2019-04-21 06:00:00,406,245,442
2019-04-21 07:00:00,342,203,368
2019-04-21 08:00:00,355,237,397
2019-04-21 09:00:00,311,261,337
2019-04-21 10:00:00,396,241,422
2019-04-21 11:00:00,308,168,334
2019-04-21 12:00:00,306,259,342
2019-04-21 13:00:00,349,182,378
2019-04-21 14:00:00,404,245,443
2019-04-21 15:00:00,356,273,382
2019-04-21 16:00:00,339,230,369
2019-04-21 17:00:00,190,274,209
2019-04-21 18:00:00,113,272,120
2019-04-21 19:00:00,109,305,113
2019-04-21 20:00:00,48,263,50
2019-04-21 21:00:00,57,263,60
2019-04-21 22:00:00,43,236,44
2019-04-21 23:00:00,72,340,76
2019-04-22 00:00:00,154,160,162
2019-04-22 01:00:00,213,267,226
2019-04-22 02:00:00,306,236,326
2019-04-22 03:00:00,283,213,293
2019-04-22 04:00:00,254,233,270
2019-04-22 05:00:00,294,247,318
2019-04-22 06:00:00,371,269,405
2019-04-22 07:00:00,423,202,454
2019-04-22 08:00:00,359,286,396
2019-04-22 09:00:00,354,209,389
2019-04-22 10:00:00,375,300,406
2019-04-22 11:00:00,341,-206,381
2019-04-22 12:00:00,314,201,349
2019-04-22 13:00:00,377,253,410
2019-04-22 14:00:00,458,124,503
2019-04-22 15:00:00,370,224,403
2019-04-22 16:00:00,321,263,352
2019-04-22 17:00:00,230,190,244
2019-04-22 18:00:00,126,276,137
2019-04-22 19:00:00,56,248,60
2019-04-22 20:00:00,52,207,54
2019-04-22 21:00:00,44,210,44
2019-04-22 22:00:00,39,171,40
2019-04-22 23:00:00,62,362,65
2019-04-23 00:00:00,117,-23,126
2019-04-23 01:00:00,164,303,173
2019-04-23 02:00:00,312,261,346
2019-04-23 03:00:00,351,200,377
2019-04-23 04:00:00,360,263,373
2019-04-23 05:00:00,348,243,391
2019-04-23 06:00:00,464,256,506
2019-04-23 07:00:00,429,236,487
2019-04-23 08:00:00,424,263,461
2019-04-23 09:00:00,452,264,491
2019-04-23 10:00:00,480,246,525
2019-04-23 11:00:00,539,253,597
2019-04-23 12:00:00,421,255,458
2019-04-23 13:00:00,432,259,468
2019-04-23 14:00:00,470,240,523
2019-04-23 15:00:00,392,217,429
2019-04-23 16:00:00,323,161,362
2019-04-23 17:00:00,208,263,224
2019-04-23 18:00:00,121,308,133
2019-04-23 19:00:00,71,320,73
2019-04-23 20:00:00,62,267,65
2019-04-23 21:00:00,48,364,52
2019-04-23 22:00:00,42,293,47
2019-04-23 23:00:00,71,284,77
2019-04-24 00:00:00,124,266,132
2019-04-24 01:00:00,201,233,216
2019-04-24 02:00:00,298,266,316
2019-04-24 03:00:00,278,225,300
2019-04-24 04:00:00,284,246,308
2019-04-24 05:00:00,298,279,333
2019-04-24 06:00:00,422,182,461
2019-04-24 07:00:00,474,250,532
2019-04-24 08:00:00,378,211,411
2019-04-24 09:00:00,305,325,335
2019-04-24 10:00:00,356,221,393
2019-04-24 11:00:00,356,195,384
2019-04-24 12:00:00,329,262,361
2019-04-24 13:00:00,368,211,410
2019-04-24 14:00:00,438,217,469
2019-04-24 15:00:00,383,219,418
2019-04-24 16:00:00,288,232,316
2019-04-24 17:00:00,211,367,224
2019-04-24 18:00:00,115,333,131
2019-04-24 19:00:00,80,315,83
2019-04-24 20:00:00,49,316,60
2019-04-24 21:00:00,42,287,46
2019-04-24 22:00:00,44,330,47
2019-04-24 23:00:00,69,256,71
2019-04-25 00:00:00,134,284,141
2019-04-25 01:00:00,183,277,207
2019-04-25 02:00:00,327,257,353
2019-04-25 03:00:00,240,227,262
2019-04-25 04:00:00,238,238,266
2019-04-25 05:00:00,343,204,378
2019-04-25 06:00:00,408,210,448
2019-04-25 07:00:00,381,230,409
2019-04-25 08:00:00,423,236,447
2019-04-25 09:00:00,349,246,381
2019-04-25 10:00:00,403,271,430
2019-04-25 11:00:00,351,226,384
2019-04-25 12:00:00,332,226,367
2019-04-25 13:00:00,315,253,333
2019-04-25 14:00:00,372,193,396
2019-04-25 15:00:00,327,212,350
2019-04-25 16:00:00,288,295,320
2019-04-25 17:00:00,180,307,197
2019-04-25 18:00:00,127,270,134
2019-04-25 19:00:00,76,317,80
2019-04-25 20:00:00,39,375,45
2019-04-25 21:00:00,41,80,42
2019-04-25 22:00:00,42,386,44
2019-04-25 23:00:00,59,246,63
2019-04-26 00:00:00,106,283,112
2019-04-26 01:00:00,179,288,195
2019-04-26 02:00:00,247,206,259
2019-04-26 03:00:00,276,258,293
2019-04-26 04:00:00,264,-201,285
2019-04-26 05:00:00,306,218,342
2019-04-26 06:00:00,429,202,472
2019-04-26 07:00:00,375,203,408
2019-04-26 08:00:00,378,214,405
2019-04-26 09:00:00,320,221,349
2019-04-26 10:00:00,428,210,474
2019-04-26 11:00:00,381,240,415
2019-04-26 12:00:00,354,227,383
2019-04-26 13:00:00,295,273,316
2019-04-26 14:00:00,455,229,496
2019-04-26 15:00:00,334,200,361
2019-04-26 16:00:00,301,290,324
2019-04-26 17:00:00,190,308,206
2019-04-26 18:00:00,125,288,139
2019-04-26 19:00:00,93,312,97
2019-04-26 20:00:00,51,161,56
2019-04-26 21:00:00,53,257,61
2019-04-26 22:00:00,44,285,51
2019-04-26 23:00:00,87,204,90
2019-04-27 00:00:00,122,281,134
2019-04-27 01:00:00,201,284,220
2019-04-27 02:00:00,251,230,266
2019-04-27 03:00:00,286,190,316
2019-04-27 04:00:00,347,249,376
2019-04-27 05:00:00,322,249,338
2019-04-27 06:00:00,393,209,430
2019-04-27 07:00:00,398,307,435
2019-04-27 08:00:00,375,235,404
2019-04-27 09:00:00,345,235,369
2019-04-27 10:00:00,332,247,358
2019-04-27 11:00:00,409,230,458
2019-04-27 12:00:00,359,246,382
2019-04-27 13:00:00,333,337,358
2019-04-27 14:00:00,415,240,458
2019-04-27 15:00:00,332,233,361
2019-04-27 16:00:00,304,276,328
2019-04-27 17:00:00,197,89,214
2019-04-27 18:00:00,122,282,126
2019-04-27 19:00:00,78,334,88
2019-04-27 20:00:00,47,451,53
2019-04-27 21:00:00,48,297,59
2019-04-27 22:00:00,40,208,44
2019-04-27 23:00:00,70,192,74
2019-04-28 00:00:00,116,256,119
2019-04-28 01:00:00,177,280,188
2019-04-28 02:00:00,265,266,294
2019-04-28 03:00:00,264,232,281
2019-04-28 04:00:00,253,177,277
2019-04-28 05:00:00,292,108,316
2019-04-28 06:00:00,334,250,365
2019-04-28 07:00:00,293,214,327
2019-04-28 08:00:00,334,233,352
2019-04-28 09:00:00,296,245,320
2019-04-28 10:00:00,377,222,403
2019-04-28 11:00:00,337,292,375
2019-04-28 12:00:00,333,235,368
2019-04-28 13:00:00,372,211,403
2019-04-28 14:00:00,444,233,487
2019-04-28 15:00:00,379,211,411
2019-04-28 16:00:00,303,242,323
2019-04-28 17:00:00,193,235,198
2019-04-28 18:00:00,124,10,132
2019-04-28 19:00:00,96,258,101
2019-04-28 20:00:00,53,411,59
2019-04-28 21:00:00,37,231,38
2019-04-28 22:00:00,45,228,49
2019-04-28 23:00:00,78,244,79
2019-04-29 00:00:00,126,190,131
2019-04-29 01:00:00,218,248,237
2019-04-29 02:00:00,317,350,341
2019-04-29 03:00:00,250,232,270
2019-04-29 04:00:00,306,197,330
2019-04-29 05:00:00,329,-75,350
2019-04-29 06:00:00,402,254,433
2019-04-29 07:00:00,406,218,447
2019-04-29 08:00:00,440,221,478
2019-04-29 09:00:00,364,151,388
2019-04-29 10:00:00,438,201,470
2019-04-29 11:00:00,438,225,475
2019-04-29 12:00:00,393,-36,435
2019-04-29 13:00:00,388,232,435
2019-04-29 14:00:00,443,247,475
2019-04-29 15:00:00,345,246,380
2019-04-29 16:00:00,401,255,440
2019-04-29 17:00:00,245,255,254
2019-04-29 18:00:00,131,207,143
2019-04-29 19:00:00,85,223,96
2019-04-29 20:00:00,58,318,64
2019-04-29 21:00:00,40,269,45
2019-04-29 22:00:00,58,307,58
2019-04-29 23:00:00,68,165,71
2019-04-30 00:00:00,157,249,177
2019-04-30 01:00:00,230,324,244
2019-04-30 02:00:00,313,245,337
2019-04-30 03:00:00,265,174,291
2019-04-30 04:00:00,282,248,309
2019-04-30 05:00:00,325,219,352
2019-04-30 06:00:00,505,205,557
2019-04-30 07:00:00,417,182,466
2019-04-30 08:00:00,417,256,449
2019-04-30 09:00:00,332,253,374
2019-04-30 10:00:00,490,248,540
2019-04-30 11:00:00,403,69,430
2019-04-30 12:00:00,352,283,378
2019-04-30 13:00:00,419,239,470
2019-04-30 14:00:00,455,244,491
2019-04-30 15:00:00,398,272,433
2019-04-30 16:00:00,346,237,378
2019-04-30 17:00:00,230,274,244
2019-04-30 18:00:00,129,30,135
2019-04-30 19:00:00,73,260,79
2019-04-30 20:00:00,40,345,44
2019-04-30 21:00:00,31,399,35
2019-04-30 22:00:00,34,149,45
2019-04-30 23:00:00,65,237,70
2019-05-01 00:00:00,106,253,120
2019-05-01 01:00:00,212,291,235
2019-05-01 02:00:00,293,258,312
2019-05-01 03:00:00,243,268,270
2019-05-01 04:00:00,255,226,284
2019-05-01 05:00:00,284,188,308
2019-05-01 06:00:00,365,215,431
2019-05-01 07:00:00,337,233,363
2019-05-01 08:00:00,328,195,346
2019-05-01 09:00:00,406,240,443
2019-05-01 10:00:00,409,255,438
2019-05-01 11:00:00,435,244,475
2019-05-01 12:00:00,348,264,401
2019-05-01 13:00:00,442,275,484
2019-05-01 14:00:00,509,250,548
2019-05-01 15:00:00,451,248,489
2019-05-01 16:00:00,361,235,402
2019-05-01 17:00:00,243,240,263
2019-05-01 18:00:00,146,263,160
2019-05-01 19:00:00,74,193,91
2019-05-01 20:00:00,49,325,51
2019-05-01 21:00:00,35,260,35
2019-05-01 22:00:00,44,87,45
2019-05-01 23:00:00,74,238,80
2019-05-02 00:00:00,130,266,136
2019-05-02 01:00:00,212,302,229
2019-05-02 02:00:00,332,227,354
2019-05-02 03:00:00,267,243,290
2019-05-02 04:00:00,300,240,327
2019-05-02 05:00:00,299,200,328
2019-05-02 06:00:00,403,222,433
2019-05-02 07:00:00,433,309,466
2019-05-02 08:00:00,429,225,461
2019-05-02 09:00:00,419,260,447
2019-05-02 10:00:00,441,265,503
2019-05-02 11:00:00,404,-9,445
2019-05-02 12:00:00,344,272,375
2019-05-02 13:00:00,454,258,493
2019-05-02 14:00:00,463,231,499
2019-05-02 15:00:00,428,396,467
2019-05-02 16:00:00,382,280,412
2019-05-02 17:00:00,224,262,242
2019-05-02 18:00:00,142,254,155
2019-05-02 19:00:00,71,241,72
2019-05-02 20:00:00,55,272,58
2019-05-02 21:00:00,47,357,50
2019-05-02 22:00:00,39,278,42
2019-05-02 23:00:00,75,746,79
2019-05-03 00:00:00,152,349,163
2019-05-03 01:00:00,220,378,242
2019-05-03 02:00:00,317,168,342
2019-05-03 03:00:00,268,268,304
2019-05-03 04:00:00,324,236,351
2019-05-03 05:00:00,397,222,431
2019-05-03 06:00:00,431,253,479
2019-05-03 07:00:00,424,221,458
2019-05-03 08:00:00,382,246,404
2019-05-03 09:00:00,403,254,448
2019-05-03 10:00:00,428,309,454
2019-05-03 11:00:00,413,250,451
2019-05-03 12:00:00,392,289,437
2019-05-03 13:00:00,449,269,513
2019-05-03 14:00:00,493,217,541
2019-05-03 15:00:00,405,321,443
2019-05-03 16:00:00,347,266,371
2019-05-03 17:00:00,232,226,259
2019-05-03 18:00:00,128,222,138
2019-05-03 19:00:00,79,347,87
2019-05-03 20:00:00,55,275,58
2019-05-03 21:00:00,36,75,37
2019-05-03 22:00:00,45,300,52
2019-05-03 23:00:00,68,1469,72
2019-05-04 00:00:00,135,310,147
2019-05-04 01:00:00,190,-24,211
2019-05-04 02:00:00,293,271,316
2019-05-04 03:00:00,277,246,301
2019-05-04 04:00:00,365,217,389
2019-05-04 05:00:00,416,233,452
2019-05-04 06:00:00,488,240,524
2019-05-04 07:00:00,395,228,435
2019-05-04 08:00:00,402,226,433
